x1,x2,x3,x4,x5,label
1.179831,1.774706,-3.692983,-7.156597,-2.471748,0
-4.355568,2.966948,5.660488,-7.377002,4.927331,1
-6.626478,-5.756283,1.657309,4.594713,5.688574,1
3.773102,-8.510425,-0.077708,-2.367847,8.079789,0
9.112022,-9.426983,4.860859,1.548943,-4.859444,1
-7.111353,2.356187,-6.535424,-1.046226,4.082807,1
4.389943,-3.020404,-0.571300,-4.312563,-5.881861,1
-1.615101,-1.353153,-4.569179,1.021704,6.412411,0
8.625904,-7.191208,-9.278149,-9.972981,-0.828940,0
0.226750,0.051844,5.078457,1.326140,-3.436642,0
0.300451,5.501452,2.957184,-6.746937,-8.471819,1
9.731674,-8.576588,-5.928347,-1.853530,1.049180,0
1.235394,7.350474,8.192177,2.442730,3.461513,0
-9.867282,9.797048,3.207397,-0.934659,-5.277439,1
7.481988,-6.128103,-8.713879,-7.310392,-5.666792,1
8.609400,7.763292,6.143072,-6.947560,-4.598557,0
-2.218956,-0.511532,9.064774,-8.411802,0.972304,0
-1.635667,7.375057,-6.758705,-6.290845,-0.162015,1
-2.834132,-6.684210,-6.864981,0.265923,2.619626,1
3.226012,-6.426734,6.455965,1.928147,2.038242,1
-9.700798,-3.685372,-4.517398,0.170990,3.730518,0
6.205617,-3.209762,4.134663,9.261873,4.178051,1
-0.854751,-5.528977,-1.213424,7.393843,-7.204858,1
-3.483532,-7.129198,-9.805653,-2.130995,2.310842,1
-3.475147,-8.362061,-5.091565,5.332993,9.379577,1
7.105049,5.042388,-2.148184,3.719048,-0.891675,1
-1.166744,-3.629653,3.691122,7.443817,3.510032,0
4.160394,-0.436710,6.582752,-0.298087,-8.646407,0
6.449278,-4.185810,-0.662374,2.027370,-3.643729,1
1.155989,-8.776961,-8.831013,9.525297,7.696306,1
-0.465050,-0.383409,5.372808,3.071817,-5.896341,0
-5.278141,-2.472621,8.850765,2.369513,9.718611,0
8.684842,9.007887,-3.354900,-2.262023,-3.420946,0
9.574573,0.332226,-7.406472,-1.100354,-6.385633,1
-5.699273,-6.543046,-0.278624,-7.809709,-0.661085,1
3.009324,0.251047,2.419951,4.566533,2.797941,0
-8.530331,3.103209,9.087504,-3.936402,-1.108068,1
0.872012,5.705574,-5.107460,-7.680236,0.650012,1
-1.971152,-5.058268,9.536519,3.493267,-4.219830,1
8.483573,0.526418,-0.653611,7.503670,-2.897864,1
-8.989525,0.085340,-3.115478,6.698624,-6.922252,1
0.412931,4.523740,-2.177943,-4.392183,5.241867,0
6.073556,-3.964652,-9.673914,4.275568,9.150887,1
4.858531,6.180291,-9.786380,-7.381305,7.117033,1
-6.137624,-8.174278,5.542448,4.699386,0.109056,1
-0.054475,-9.557336,3.648220,6.096743,5.988045,1
-1.712796,2.740975,-7.822635,1.456686,4.547699,0
-1.729035,1.620837,-4.846841,-2.580628,-4.647440,0
1.490405,4.244510,-4.184487,0.151060,-9.546353,0
-8.606426,-0.202442,6.781646,-7.487927,8.635159,1
-2.690820,-1.710123,8.616044,2.989431,-1.861120,0
-3.261668,2.818376,6.483379,2.296165,-4.109548,0
0.312297,2.026356,9.374015,-8.066692,-0.483832,0
1.643411,-2.775560,3.723819,6.919610,0.632036,0
7.026170,-1.801401,1.633746,0.304875,3.726211,1
-7.742291,9.943378,-4.302658,-3.177669,8.590320,1
0.157368,-1.835660,6.710730,-1.204906,-0.240356,0
-3.441957,0.783479,-3.782588,9.604377,-7.827206,0
-0.328515,3.124797,2.847626,-2.438787,-2.030974,0
-7.644387,4.275383,-1.239560,-1.503065,7.950413,1
-4.165049,5.808040,-8.244570,4.011902,-8.697916,1
-7.936898,8.240807,-8.002406,-9.932061,-2.337723,0
9.325744,2.438712,-1.112096,-6.519890,4.330046,0
7.422376,-1.914896,-5.490722,1.058121,7.349293,1
-6.878654,-1.176461,-4.658161,4.551780,-5.631437,1
1.181994,0.560399,2.742945,9.877262,2.815372,0
8.760162,-8.866042,-4.920823,-2.588032,-4.122798,0
4.015634,-8.396853,5.058883,-0.595503,0.580534,0
7.089081,-3.548307,1.422572,-1.487595,-9.727000,1
0.121817,8.532184,-6.754574,9.459380,-0.500481,1
-5.205664,-0.876392,1.572463,9.412549,2.944760,0
-3.777810,4.303667,-3.367383,7.049569,-9.233618,1
-6.028584,-5.711322,-3.352304,-4.518977,9.125157,1
-0.266217,-4.267214,-5.370759,-0.174611,-2.320126,0
-5.592363,-0.526462,-5.954291,4.500432,1.479216,0
3.480849,-0.509490,-5.550255,8.898169,-2.903042,0
1.380100,6.281449,0.116096,-1.147363,-6.199404,1
-4.003017,-2.407556,3.902392,9.868693,7.947942,0
4.205904,8.537517,3.566481,-9.269525,6.456007,1
5.559558,-5.648332,-6.747407,6.068043,0.377416,1
-0.228626,-5.400339,-1.691055,-0.382996,-2.639040,1
-4.485843,-2.715768,7.942235,-7.675776,6.026054,0
-1.949846,-0.002444,-4.240161,-8.436224,9.360227,0
7.077059,-8.737330,-5.378380,-7.775306,6.206881,0
5.228150,-2.759715,-7.611453,3.369155,-5.196998,1
8.914817,-8.509590,-0.671474,-7.254286,8.022420,0
-9.281775,-0.648980,-3.891114,-7.005032,-7.689088,1
2.831093,4.519238,3.361470,-5.156091,-9.417052,1
1.565148,-7.817359,1.931590,1.657505,9.483347,1
6.087880,6.368035,3.777317,8.690914,-4.108001,1
-4.141477,5.652028,-5.135795,-1.287279,8.678097,1
5.377011,-9.989590,5.206085,3.210426,-6.307410,0
-9.297491,1.803312,-0.683131,-4.852290,8.600980,1
8.824158,7.495808,-1.551601,-4.100283,-9.338622,1
5.873240,1.952996,-0.218779,2.117863,7.393847,0
0.714593,9.379114,-2.014888,3.235015,-9.552652,1
-9.243676,-8.983431,-3.851894,-7.322983,7.791760,0
2.698738,8.819039,1.951435,0.543591,0.393872,1
7.905778,-0.007945,2.700202,-4.788893,-8.955459,1
1.890404,-5.921818,-6.060755,-6.956717,-8.181724,0
-1.222264,-9.104370,8.196402,3.681363,2.466980,1
-7.887243,-6.605658,-6.677707,0.226189,7.393601,0
7.241893,-7.589947,-3.727153,-7.243465,-6.053028,1
8.600792,9.422937,1.099539,-6.244678,8.120839,0
5.652945,-9.347688,-7.876960,-1.077120,-9.626381,0
8.509701,6.507385,1.914318,-8.710840,5.192068,0
-0.717097,8.929345,-3.642490,7.039537,-9.895750,1
9.309074,-1.326536,8.856736,-0.078737,8.196900,1
-3.953504,-2.092922,-1.583624,-3.980871,9.924094,0
1.354460,-9.254619,-9.251904,-6.944606,-3.950498,1
8.907568,-9.956162,9.460411,0.437395,8.034888,1
-4.703101,-7.836189,4.723747,2.149586,-9.121181,1
2.454211,0.133452,8.237612,5.266205,-7.702708,1
-2.655874,5.563889,1.540859,9.708792,3.996076,0
-2.537285,4.854099,6.380337,2.478933,7.279239,0
-4.872880,8.367172,0.515237,-2.462906,9.789676,0
5.318700,-4.844429,2.620877,6.791204,3.223509,1
-0.470200,1.894437,2.861391,-3.817071,7.306620,0
8.823819,-3.475022,7.590905,0.202207,-6.352135,1
1.084210,-8.831896,-1.299578,5.699090,4.277567,1
6.930734,-1.761430,-7.100377,-4.092626,-0.231429,1
-8.763939,7.512234,-4.502403,6.740298,6.562742,1
-7.298966,-5.947670,-1.792671,2.615204,-4.427595,1
-7.907828,-9.225136,-7.259072,-5.672741,6.234409,0
3.563912,2.466156,3.936458,0.946440,-1.063648,0
9.208308,-9.122923,-4.746600,7.563941,8.767895,0
-4.989165,3.555421,1.026834,1.809913,-6.557953,1
7.399633,1.263514,8.514291,-6.999558,-6.466814,1
-7.881545,0.812931,-5.670415,-0.068542,-0.761002,1
5.811335,-5.600722,-1.498891,-6.117172,3.550251,1
-7.033812,-6.514648,-2.934670,-6.484634,6.451575,1
1.970457,-5.359007,-4.530557,9.319585,-0.994445,0
5.707143,-0.599546,4.746437,3.496083,0.914807,1
9.998798,-4.780320,-7.124201,-4.379516,2.340141,0
-8.712666,-2.362472,3.725214,9.986732,3.371580,0
-3.678760,-6.625162,8.161362,1.212791,3.091959,1
-2.964189,-1.000514,8.179025,-3.131238,-4.978395,0
-7.827087,4.254705,-2.168159,-0.843892,8.483148,1
7.693424,5.308425,-9.163240,-0.588985,-5.596874,1
-9.437386,-1.690182,-4.813287,-1.842604,-8.101919,0
4.833804,-9.848339,-7.528773,-5.912014,5.018807,1
4.039164,7.882778,7.080328,8.943519,-8.198173,1
-7.038293,4.516202,1.290960,5.701931,7.197843,1
7.610943,2.545991,-9.442338,8.854711,2.776354,0
-3.633946,-7.663748,-4.345196,1.681717,-5.103439,1
6.950141,7.047503,4.390246,4.814964,-8.562961,1
-5.828807,-2.063484,3.826591,3.922924,5.656933,0
-10.033893,-5.878360,-5.305701,9.759485,-9.636631,0
5.926454,8.372991,1.192479,-1.899907,-7.648456,0
3.905610,-3.332993,2.557344,-8.340674,4.348717,0
-3.772841,-2.399597,6.664274,7.122555,-6.345468,0
0.146593,-2.306954,-2.343052,3.536871,-5.086277,0
5.036226,-0.560010,-3.480654,-9.690679,-9.548984,0
-4.542613,7.278256,1.891744,5.959684,-2.613371,1
2.673328,-10.398580,7.485426,3.828402,-7.682570,0
-1.031293,-8.478056,0.958121,-9.820025,1.881534,1
7.975273,4.627105,-4.730209,-1.655399,2.247072,0
-2.681999,-1.773790,0.287527,-8.658953,1.602820,0
-1.189202,3.335549,-2.059311,-0.264748,2.365841,0
-10.142021,7.486160,4.027554,6.941110,8.474649,0
0.023090,-0.272793,9.658773,-7.552349,6.895471,0
-4.840174,3.721095,1.407094,0.494020,6.664351,1
3.123650,0.752453,4.610839,-1.771573,4.424186,0
-2.364566,9.656719,-7.974599,-2.008059,8.002512,0
7.518251,0.519895,1.045238,8.443741,2.517653,1
-9.154774,-6.208922,-0.660465,-8.367743,-0.994166,0
3.811259,5.991209,-6.531380,-9.430096,-9.375956,1
-7.106093,1.412167,6.419753,9.768028,-5.511444,1
9.799868,1.343093,-3.205270,6.600451,5.636570,1
0.027393,0.736042,4.574641,2.742765,1.676464,0
-4.035549,1.359093,-5.087309,3.694360,-7.506416,0
0.270919,5.498273,6.680577,-3.177183,8.728337,1
-3.509099,7.842452,8.251909,-3.728897,1.839510,0
-7.344607,-7.313679,-0.634019,-9.675033,0.615268,1
5.958816,0.612917,-3.739673,1.051312,9.678066,0
-0.096693,-1.550555,-3.295692,1.891550,-4.834667,0
1.969132,3.419363,1.999373,8.673344,-7.168849,0
0.110767,-2.740562,5.591594,7.399732,0.854614,0
9.342420,-4.243069,8.197111,5.341626,-4.836664,0
7.147852,-5.398571,-1.013615,-5.197872,2.892223,1
4.798478,6.961808,-3.839376,3.001744,5.542459,1
-6.123184,0.267248,1.533848,-7.105821,6.437333,1
-6.445647,5.302413,-4.058702,-2.080879,-7.771090,1
-9.224556,-7.254647,9.327075,9.362211,-9.410488,1
8.463089,5.126861,-4.237993,8.887685,-9.924344,0
-3.496754,-2.999482,-2.887294,3.387549,9.503418,1
8.882214,3.922085,-8.949577,-8.086524,-0.173191,0
-6.187984,-4.956117,0.957561,1.340481,9.913114,1
9.691370,4.189128,0.744317,1.138243,4.574957,0
-9.468804,-4.168432,1.760341,-7.893563,-2.494990,0
8.759747,-4.354783,-3.405016,1.404535,7.270063,1
2.585961,-3.723704,1.548803,5.597891,0.143809,0
-1.355160,7.002663,0.214915,-4.079062,-5.120209,1
-9.111937,8.318394,-6.480044,-4.635135,-7.365610,0
-7.838655,-1.657891,-8.620471,6.506647,9.329867,1
6.759259,3.659880,-5.584741,6.365675,-8.670837,1
6.647763,1.842575,2.223745,-5.223235,-7.177482,1
-9.062376,-4.887533,-5.511187,4.105391,-3.669390,0
-0.573995,9.938383,-7.204437,-2.056323,-4.431285,1
-3.446986,-9.097542,6.326121,7.986978,-2.189237,1
-2.107698,-3.607122,-2.456451,7.558730,2.795709,0
3.522398,-1.109972,7.442569,-9.699788,-4.089489,0
3.963563,1.184209,-9.500751,-4.834149,4.250808,0
4.893983,-6.257725,-1.855459,6.768434,-5.037793,0
8.775110,6.191333,-4.866305,-4.083420,-5.199399,0
5.659820,3.065348,4.185498,8.431246,-6.272006,0
-0.757525,6.338589,-2.794253,-0.728766,-8.333860,1
6.642468,2.663593,-5.557332,2.228342,-1.879469,0
-3.194300,-1.526032,4.856088,5.853155,5.757386,0
5.164100,-6.702604,4.841168,1.453487,-1.598936,1
1.597971,8.685294,2.674155,7.782275,9.012129,1
5.027305,2.064810,7.796860,-4.840352,5.387811,0
-2.651983,0.014368,3.987751,3.819684,6.671105,0
2.442221,5.738916,-0.483212,-6.453156,-8.764780,1
-6.374039,-6.526700,0.449395,3.756737,5.661487,1
-3.594332,-7.648424,2.227225,7.681160,-7.365148,1
3.372005,6.031727,6.812243,6.100928,9.179493,1
1.270442,6.286606,-9.483603,-0.438369,-6.877949,1
-6.992377,8.927435,-6.491308,-5.046939,9.246242,0
-7.405868,1.923096,-8.078190,-8.354705,-1.071409,1
-7.665240,7.221501,0.568206,6.092092,7.876925,1
-1.222433,4.941787,0.127540,-5.446299,3.586577,0
5.009458,-7.393893,7.350664,3.543920,-1.465782,1
0.221665,-4.385530,3.396340,9.132251,4.673615,0
2.919501,-6.289013,4.213793,-8.466310,0.179488,1
1.017636,-7.741971,0.108701,7.491596,9.179245,1
-4.808210,0.742877,8.556587,-2.409713,2.448916,0
-7.210283,-1.884834,-1.628277,9.610455,-7.239194,1
-3.816500,4.017071,-8.920949,7.151125,-9.446371,1
-0.193237,2.990462,-7.675981,0.975586,0.249726,0
7.589943,3.912076,-4.419542,8.847883,0.376646,0
8.974595,4.666382,-7.326684,8.317252,7.939859,0
-1.951591,-5.754943,5.763385,-9.184150,-3.787403,1
4.995481,-3.757380,8.633140,7.790859,-6.501673,1
2.781761,8.322125,-0.854689,3.212231,-3.162150,1
-4.718390,3.472494,-5.093513,-9.429514,2.475962,1
1.072005,-4.950501,-5.651199,-9.445369,2.541011,0
-4.248600,-4.339857,2.592723,8.517826,-9.117344,1
-9.309826,9.294453,8.885009,-5.995043,-0.275476,1
-3.903198,-4.615905,-0.807604,-3.266313,2.537133,1
-6.155394,8.843370,-3.883138,-1.362646,-6.044984,0
-8.762009,5.222594,8.778453,-9.719090,0.650408,1
0.464519,-8.778082,-0.770429,-9.575272,2.699056,1
-8.845719,3.835174,7.728201,8.766477,-6.197417,1
5.136968,-2.619081,-1.531479,9.538697,-1.826485,1
7.708100,6.716720,9.324706,-6.343720,-8.287509,1
-7.455322,-6.219714,7.865551,-3.194904,3.382705,1
-9.351291,9.264047,-9.508867,-5.923724,2.391386,1
-3.664409,4.709581,1.072553,5.821967,4.020958,1
-8.320315,4.283135,-4.869010,-9.873024,9.713172,1
6.211438,5.762619,7.742750,1.263350,9.729298,1
0.302748,7.755341,-1.581441,2.841642,3.619399,1
4.765894,-8.725187,6.790080,2.946999,6.283824,0
2.890128,-3.186683,-8.492298,5.820248,-1.728054,0
-0.767092,-0.270508,4.354289,-5.009825,5.521736,0
0.047002,-1.878926,-5.267587,8.286657,-0.119816,0
4.536882,6.156870,1.693622,-2.857283,3.802350,1
-5.223382,7.271002,-5.153784,3.363251,-3.995914,1
7.491394,10.150011,0.633432,-1.731908,4.909691,0
6.241860,-0.366619,-0.028707,-3.969625,0.325976,1
6.345439,7.969086,9.946815,1.271634,-5.197470,0
-9.463944,8.260966,4.034054,-6.925691,-5.217709,0
-6.745869,5.200119,1.313392,-0.332677,6.657683,1
7.059418,-2.745930,-5.741707,-3.985196,5.398884,1
3.696167,10.331801,-4.344086,2.776377,2.825093,1
-0.121207,3.771512,5.251177,-9.699395,9.965084,0
9.253434,-6.428388,8.580129,8.414753,3.929144,0
-6.357014,3.820774,2.585790,-1.602636,6.455512,1
-7.075881,-8.410654,-4.140725,-6.584791,7.239268,0
-2.936493,0.016646,7.890652,0.352040,5.085644,0
5.614499,8.111529,5.851847,0.116939,8.198428,1
8.093189,2.312433,4.992927,-5.993806,8.134172,0
6.797738,-8.813394,4.219584,7.022884,3.528156,0
8.028665,-7.886310,1.028801,2.129003,-4.287932,0
5.214173,3.338954,-5.267641,2.825767,-5.046183,0
7.727182,-0.161750,-7.746759,-7.247231,6.309669,1
9.861899,-6.716859,4.484634,6.901021,7.281468,0
-3.854036,5.822588,6.197824,2.757470,-2.048259,1
-7.825535,1.204430,-5.403750,-0.467336,-8.971590,1
7.881557,4.919191,2.331121,-6.925446,9.058284,0
1.185602,8.335936,4.618336,-9.042116,3.642209,1
-9.607914,-0.208880,1.702413,-6.669390,-5.486548,1
3.983961,7.340506,-8.392061,-2.857652,-9.236819,1
-4.871713,-6.616451,-2.095911,-2.652129,8.816288,1
8.691783,-6.875801,-2.716699,-8.537564,9.286202,0
9.347244,3.943137,-7.059536,-1.409412,4.192291,0
-6.809857,9.221307,-8.137219,1.540298,0.932249,1
6.440572,5.025248,-9.113817,9.719279,5.249171,1
-1.509731,6.126704,3.953165,-6.272033,1.202286,1
8.298287,3.722081,1.888721,-1.423924,0.060568,0
4.371029,4.583444,2.491235,-9.728772,0.333770,1
0.980765,-1.905004,6.609112,5.212621,4.117399,0
-9.126132,-5.661847,0.899605,8.049864,4.027605,0
10.071755,5.122584,4.384225,-7.532048,0.424835,0
-3.089892,5.027207,-5.549535,-4.484792,-5.340703,1
-9.319047,9.196290,-8.705146,-2.599901,-2.331452,0
3.398029,-9.018630,-2.020347,4.250645,0.782966,0
7.914159,-2.082756,6.770630,5.317630,-1.086323,1
3.110452,-8.406297,-4.217255,-5.190901,6.187715,0
5.695022,-5.221484,1.530515,2.567869,-6.463592,1
-3.300352,0.506926,2.825926,5.044023,8.816779,0
4.111536,-7.106031,3.261939,2.248793,-1.396689,1
-0.376661,9.163008,-4.636179,-0.343338,4.258409,1
8.627587,0.138936,7.610962,-9.721018,2.032697,1
-1.389442,8.649952,-1.418162,-0.617388,1.867489,1
-4.168365,-0.214864,-5.759278,7.286660,8.527502,0
3.981690,1.269957,-7.154111,4.267428,0.885954,0
-2.109292,-6.285400,-3.166716,-5.478771,-2.391701,1
3.563372,1.140898,9.217870,-9.767684,-3.261045,0
-6.813515,-1.037679,-2.928426,5.686643,0.691392,1
-7.118955,-7.674361,-4.721110,5.273027,-3.529085,0
9.541640,-6.963054,-7.493111,2.306712,2.894187,0
-4.568873,-7.622563,-6.643612,-4.939945,2.988637,1
-0.807664,-5.775924,7.443003,-3.644680,1.481930,1
-1.103435,7.578525,1.585562,-0.767986,9.993172,1
0.612965,4.504689,3.251155,-1.321654,7.275161,0
9.765651,-2.414483,1.165493,8.917756,2.346997,1
9.186976,6.039055,-2.271863,2.628129,7.179703,0
-9.347754,-8.697303,1.015263,-1.059533,-2.353721,1
1.384546,-4.472002,7.024309,7.724765,-4.804318,0
-1.055587,0.010243,-7.676070,-9.442126,5.725385,0
6.407974,4.999372,-1.465136,2.140214,8.250435,1
-8.694483,-1.608421,-4.273971,-5.791124,5.905602,1
6.306268,4.024727,2.103564,4.827095,-9.700867,1
6.063118,-7.819859,9.058441,-4.365307,-2.295874,1
3.374831,-6.600725,1.932130,7.864636,-2.979234,1
0.027281,0.793248,7.991665,1.012619,9.839394,0
-8.065034,8.260502,0.734043,8.113444,1.065969,0
-5.465773,8.772342,5.319878,-6.471851,3.442653,1
3.866587,4.069521,-4.693065,-6.384515,2.998618,1
-2.789987,6.492329,3.166154,-3.687193,-6.659103,1
7.532258,-5.774980,4.601366,4.252444,0.960466,1
-7.906441,-8.939456,0.145562,7.859404,-8.741276,0
8.730747,-3.515192,7.127405,-8.547485,9.511278,1
-8.975453,8.426309,-1.112594,8.168639,1.292188,0
2.895412,5.186375,8.673285,5.525234,-5.785660,1
1.163055,-8.184006,0.582185,6.501336,1.392998,1
1.333841,-1.645712,2.572722,1.861705,-1.250320,0
-6.658030,8.678554,-6.257555,-4.934498,3.019019,0
1.746309,3.623678,-7.131925,8.289275,-3.198359,0
-3.950705,-5.653013,-1.483106,4.199263,-6.592580,1
-3.830384,-2.085353,-9.198910,7.576712,-1.927605,0
7.117392,-0.968927,4.916484,-3.980916,-7.222685,1
5.982360,-6.745534,1.044489,6.562047,5.636454,1
-2.354147,-2.830552,2.124477,-2.538640,-2.740656,0
-9.842666,-4.469027,6.938316,9.889235,0.115033,0
-4.701042,5.709457,-5.451954,-1.364784,-9.955565,1
3.110541,6.119024,5.184483,4.773756,-3.811143,1
4.674229,-2.275361,-3.762262,1.570649,-8.637573,1
6.001686,3.770213,7.290975,3.799499,6.349491,1
-9.027038,-1.527255,-5.720442,2.345879,3.160643,1
-0.834351,-3.213653,3.891043,0.496118,-2.231399,0
-8.090026,-5.911097,6.467122,3.944523,-8.408563,0
-2.800642,-3.258358,9.204105,8.946026,-8.911480,0
-2.581069,-2.365688,5.858986,-3.370790,4.159964,0
-2.004901,4.648634,6.623832,-9.768830,9.410549,0
-2.776755,5.322374,1.631594,0.011354,-3.777482,0
-2.556419,5.205403,-0.445731,2.350610,1.212393,0
5.834462,1.813419,3.586100,-9.023650,2.622828,0
-1.246845,-7.828139,-6.159536,6.207411,-5.089479,1
0.406604,-1.861101,8.214068,7.583598,-0.963146,0
1.420752,2.639005,2.648162,-3.021846,-6.242016,0
7.720734,-4.134141,-6.209285,-6.696846,-0.146488,1
5.663361,-7.028296,-0.732962,8.775161,5.742914,1
-7.383793,5.339508,-2.338426,4.846185,0.485809,1
6.998698,6.188841,9.756745,8.628533,3.601407,1
-9.245467,8.792434,3.239564,9.170594,3.182506,0
-7.508742,6.876286,8.777335,-6.800116,9.576637,1
1.598786,7.920490,-3.503654,4.359021,2.212394,0
-7.895263,7.180866,-4.771497,4.168297,-8.692036,0
8.901867,-1.464798,6.567143,-4.393960,9.079279,1
6.641505,-7.321712,-7.305906,5.279040,-1.469678,1
-5.052423,10.014600,3.410443,-4.161980,6.313560,0
-1.091579,-5.836134,0.298138,4.492103,1.930825,1
9.710039,2.745726,-1.231467,-1.894163,9.620793,0
-2.078217,1.611369,0.112104,-8.737389,6.634768,0
-0.076246,8.636928,0.437889,6.145156,-4.340489,1
2.012384,7.274613,9.421694,-3.772195,4.385291,1
8.097558,2.253376,0.997839,2.457290,2.497450,0
-4.732488,-8.002879,5.516379,-5.374068,-3.004224,1
5.378667,9.866541,6.533814,-4.967834,-4.216927,0
-2.105741,-7.751284,9.464512,-6.088067,-6.839292,1
-7.762517,-3.634083,5.694045,9.551193,-0.684538,0
-3.156384,-8.588684,-1.359428,-2.069215,4.321960,1
5.378604,-4.779052,8.707672,-9.107147,-2.249436,1
5.215297,3.164780,-9.884405,-9.519754,8.277639,0
-4.590068,-5.774747,-3.973591,-6.803301,-7.040125,1
0.099729,-6.736816,3.522439,6.103737,2.540607,1
-10.172892,-6.092965,1.521451,3.099759,-3.422393,0
-2.989934,2.036849,0.009770,6.078500,-3.955629,0
-9.565729,4.898488,-6.345004,5.620143,-7.363995,0
8.325600,5.309961,-6.560451,0.052955,-7.958795,0
-5.797696,9.035112,5.970208,3.082542,-3.217868,0
1.881538,1.717122,8.636017,9.369900,-6.939936,0
7.892205,3.602533,8.005722,0.138900,3.757067,0
-8.697118,4.323748,-3.435605,5.614098,8.974943,1
-5.915162,-7.504770,3.326724,-8.008700,-1.650996,1
-5.375620,5.075122,-2.642620,7.858753,7.202121,1
-9.304930,1.329186,0.716658,5.700469,-6.628618,1
-4.694032,-5.675107,8.369656,-2.052481,2.071063,1
2.553753,-3.502434,-3.300132,8.638540,9.237945,1
-8.466109,2.403297,-6.674182,-0.504316,6.035108,1
-9.004001,0.353717,-0.254458,-6.046353,7.911270,1
-6.841906,-6.457159,-6.754953,-2.307964,-9.255219,1
-1.473926,2.466243,-3.760851,-9.698283,5.387435,0
-4.883006,0.052516,-4.704263,-9.222126,-5.780160,0
8.973361,5.598752,-5.736939,6.646387,2.248697,0
6.868244,-0.977536,-4.554762,6.128089,-8.249670,1
-0.134532,-5.780174,-7.450311,-0.678964,0.530674,1
-6.074123,8.406893,-9.179490,9.692879,-1.161223,0
-9.349766,-2.085519,-3.391690,1.502375,3.119360,0
-8.276207,0.272397,-1.064902,2.204707,3.892556,0
-2.612712,-6.037527,-3.362687,8.619352,8.682644,1
8.974076,-3.591614,-6.586004,2.976268,6.707423,1
-4.231898,3.073422,-4.114365,-5.934991,-4.579797,1
3.981303,-4.007150,3.640414,-3.120636,-2.116644,1
9.806818,-7.126346,8.299411,1.674702,-0.312510,0
-3.677446,5.530977,3.470729,4.392256,-8.790027,0
-5.020280,9.275101,-7.244114,4.169839,6.327667,0
2.882798,-7.100123,9.174896,1.411936,2.798275,0
-7.216841,0.553164,-7.738273,5.378993,4.540573,1
-1.137061,9.437716,-3.167756,0.203187,0.050056,1
-7.259882,-8.738259,9.142632,8.083118,-7.730276,0
0.267027,-5.403249,-1.656958,4.649028,9.478805,0
-1.504703,-0.028705,9.079214,7.285082,-1.988318,0
-7.732904,6.236434,9.758091,9.583213,-5.211779,1
-3.172511,-7.376279,-4.074072,-7.535032,-9.145342,1
-7.670823,-4.948241,-5.898584,8.434848,7.656346,1
5.658962,-3.186839,6.707246,-5.943670,9.817250,1
1.397318,4.276483,-5.466367,1.684077,8.549836,0
4.664587,4.999873,8.524036,9.792608,7.692838,1
8.925695,-6.450284,3.571917,4.071738,-0.506532,0
-3.944775,3.518296,-6.751439,2.967993,-2.918936,1
-4.132791,3.065132,8.326255,-0.817549,2.970253,1
-6.170007,-6.084215,-8.154317,-8.066259,-8.705689,1
-6.019575,-3.496302,9.185881,-4.428178,-8.842840,1
3.896436,-5.018047,9.049240,-3.108382,7.378077,1
0.622683,-0.361435,6.634328,1.191416,8.221360,0
-2.181482,7.311671,-5.808048,9.017808,4.568221,1
-2.349173,7.532633,-1.280772,0.305784,6.067374,0
0.759871,-1.753048,6.473198,-5.516498,0.531217,0
-2.443776,4.265864,-6.813248,-1.879198,-8.154421,0
-0.397313,9.278957,8.252891,1.245394,-0.630019,0
3.920551,-4.551076,-4.820209,9.840836,-2.465235,1
3.310699,6.554382,1.484497,5.029237,5.261621,1
9.500524,9.300790,-5.403045,4.444612,0.497575,1
1.604861,9.782969,-0.116638,-1.130121,-3.781598,1
5.176004,7.649106,-7.354859,3.845418,-7.938198,1
7.195402,2.913396,-8.999039,-4.384743,6.651758,0
3.934019,7.673441,9.654139,-1.497782,2.360255,1
-4.777324,6.419695,-8.937436,-1.112284,-6.669821,1
3.871283,3.408487,-2.335692,5.723453,-7.407504,0
-6.857665,6.452666,4.067286,7.597283,7.071392,1
0.948528,-8.958202,-8.486558,5.348124,7.449975,1
-2.646609,-1.655476,-0.374829,-1.954162,-9.282234,0
1.660802,-2.383721,-4.551437,-3.401157,-8.309539,0
1.272265,5.089676,0.757233,-1.063530,-5.565128,1
-1.135113,6.272522,7.632944,9.582959,3.851162,1
2.833399,-4.008032,2.690480,-3.762029,-2.948131,0
8.885151,-8.948758,8.785931,3.822536,-6.239829,1
5.261163,0.432167,-6.416514,7.889132,8.488125,0
1.997486,6.938252,-6.932870,0.814456,5.598131,0
-0.112332,-8.975934,-2.330518,8.880985,-5.592377,1
7.536091,7.128526,-9.319688,4.658388,-1.598468,1
1.177328,-0.963430,-9.931196,7.719279,-5.436724,0
-3.697021,6.868312,4.713271,8.394352,-6.115541,1
2.039136,3.394728,-5.737889,4.501194,-0.548084,0
-5.694265,-2.471168,1.358892,-1.568880,-9.599487,0
6.732721,2.939499,1.107635,-9.247041,-8.967116,0
0.067608,4.504277,9.030729,9.466681,4.952790,0
-0.280511,3.270500,-3.863298,-7.593559,-0.870409,0
-6.576417,8.520537,-9.266981,-8.759953,6.642552,0
-7.531438,-9.345428,-8.082754,-9.767143,6.551536,1
5.047899,1.303906,6.231268,-5.315586,-9.546671,0
2.948240,-6.564833,2.426001,-9.240553,-4.657653,1
